DATE_TIME,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
2024-05-15 22:15:00,0.0,0.0,9234.0,282602044.0
2024-05-15 22:30:00,0.0,0.0,9234.0,282602044.0
2024-05-15 22:45:00,0.0,0.0,9234.0,282602044.0
2024-05-15 23:00:00,0.0,0.0,9234.0,282602044.0
2024-05-15 23:30:00,0.0,0.0,9234.0,282602044.0
2024-05-15 23:45:00,0.0,0.0,9234.0,282602044.0
2024-05-16 00:00:00,0.0,0.0,2462.4,282602044.0
2024-05-16 00:15:00,0.0,0.0,0.0,282602044.0
2024-05-16 00:30:00,0.0,0.0,0.0,282602044.0
2024-05-16 00:45:00,0.0,0.0,0.0,282602044.0
2024-05-16 01:00:00,0.0,0.0,0.0,282602044.0
2024-05-16 01:15:00,0.0,0.0,0.0,282602044.0
2024-05-16 01:30:00,0.0,0.0,0.0,282602044.0
2024-05-16 01:45:00,0.0,0.0,0.0,282602044.0
2024-05-16 02:00:00,0.0,0.0,0.0,282602044.0
2024-05-16 02:15:00,0.0,0.0,0.0,282602044.0
2024-05-16 02:30:00,0.0,0.0,0.0,282602044.0
2024-05-16 02:45:00,0.0,0.0,0.0,282602044.0
2024-05-16 03:00:00,0.0,0.0,0.0,282602044.0
2024-05-16 03:15:00,0.0,0.0,0.0,282602044.0
2024-05-16 03:30:00,0.0,0.0,0.0,282602044.0
2024-05-16 03:45:00,0.0,0.0,0.0,282602044.0
2024-05-16 04:00:00,0.0,0.0,0.0,282602044.0
2024-05-16 04:15:00,0.0,0.0,0.0,282602044.0
2024-05-16 04:30:00,0.0,0.0,0.0,282602044.0
2024-05-16 04:45:00,0.0,0.0,0.0,282602044.0
2024-05-16 05:00:00,0.0,0.0,0.0,282602044.0
2024-05-16 05:15:00,0.0,0.0,0.0,282602044.0
2024-05-16 05:30:00,0.0,0.0,0.0,282602044.0
2024-05-16 05:45:00,0.0,0.0,0.0,282602044.0
2024-05-16 06:00:00,14.3,13.7928571428571,0.857142857142857,282602044.857143
2024-05-16 06:15:00,45.9133333333333,44.4,7.93333333333333,282602051.933333
2024-05-16 06:30:00,84.8066666666667,82.3066666666667,23.6,282602067.6
2024-05-16 06:45:00,125.52,122.113333333333,49.4,282602093.4
2024-05-16 07:00:00,165.12,161.793333333333,85.8,282602129.8
2024-05-16 07:15:00,249.514285714286,244.842857142857,131.928571428571,282602175.928571
2024-05-16 07:30:00,379.88,373.32,210.533333333333,282602254.533333
2024-05-16 07:45:00,382.813333333333,376.066666666667,306.666666666667,282602350.666667
2024-05-16 08:00:00,550.173333333333,539.24,420.2,282602464.2
2024-05-16 08:15:00,618.7,606.2,564.2,282602608.2
2024-05-16 08:30:00,703.207142857143,688.664285714286,721.571428571429,282602765.571429
2024-05-16 08:45:00,743.226666666667,727.686666666667,896.733333333333,282602940.733333
2024-05-16 09:00:00,847.233333333333,829.073333333333,1091.26666666667,282603135.266667
2024-05-16 09:15:00,901.586666666667,882.04,1309.26666666667,282603353.266667
2024-05-16 09:30:00,962.326666666667,941.12,1540.33333333333,282603584.333333
2024-05-16 09:45:00,1008.46428571429,986.028571428571,1774.21428571429,282603818.214286
2024-05-16 10:00:00,1052.08,1028.42,2025.06666666667,282604069.066667
2024-05-16 10:15:00,1083.09333333333,1058.56,2284.73333333333,282604328.733333
2024-05-16 10:30:00,1132.72,1106.78666666667,2563.53333333333,282604607.533333
2024-05-16 10:45:00,1128.77333333333,1102.58,2840.86666666667,282604884.866667
2024-05-16 11:00:00,1171.90714285714,1142.85,3115.71428571429,282605159.714286
2024-05-16 11:15:00,1186.12,1156.62,3398.73333333333,282605442.733333
2024-05-16 11:30:00,1265.83333333333,1234.19333333333,3697.66666666667,282605741.666667
2024-05-16 11:45:00,1254.08666666667,1222.72,4013.33333333333,282606057.333333
2024-05-16 12:00:00,1105.34,1078.95333333333,4316.53333333334,282606360.533333
2024-05-16 12:15:00,831.335714285714,813.307142857143,4524.35714285714,282606568.357143
2024-05-16 12:30:00,918.94,898.733333333333,4754.0,282606798.0
2024-05-16 12:45:00,715.226666666667,700.326666666667,4947.8,282606991.8
2024-05-16 13:00:00,907.213333333333,887.433333333333,5153.6,282607197.6
2024-05-16 13:15:00,801.06,783.94,5379.73333333333,282607423.733333
2024-05-16 13:30:00,1068.52857142857,1043.73571428571,5581.42857142857,282607625.428571
2024-05-16 13:45:00,620.226666666667,607.426666666667,5811.6,282607855.6
2024-05-16 14:00:00,688.86,674.566666666667,5951.93333333333,282607995.933333
2024-05-16 14:15:00,1041.46666666667,1017.76,6164.8,282608208.8
2024-05-16 14:30:00,1132.23333333333,1105.94,6439.93333333333,282608483.933333
2024-05-16 14:45:00,666.378571428572,652.557142857143,6664.92857142857,282608708.928571
2024-05-16 15:00:00,630.1,617.186666666667,6823.6,282608867.6
2024-05-16 15:15:00,450.733333333333,442.513333333333,6951.73333333333,282608995.733333
2024-05-16 15:30:00,547.846666666667,537.066666666667,7085.13333333333,282609129.133333
2024-05-16 15:45:00,445.06,436.98,7204.8,282609248.8
2024-05-16 16:00:00,327.142857142857,321.071428571429,7301.85714285714,282609345.857143
2024-05-16 16:15:00,325.686666666667,320.126666666667,7378.4,282609422.4
2024-05-16 16:30:00,183.64,179.746666666667,7444.93333333333,282609488.933333
2024-05-16 16:45:00,103.64,100.86,7475.2,282609519.2
2024-05-16 17:00:00,124.566666666667,121.546666666667,7008.33333333333,263768916.066667
2024-05-16 17:15:00,49.25,47.6785714285714,7530.21428571429,282609574.214286
2024-05-16 17:30:00,17.7266666666667,17.1266666666667,7537.4,282609581.4
2024-05-16 17:45:00,9.79333333333333,9.44666666666667,7540.6,282609584.6
2024-05-16 18:00:00,1.54666666666667,1.49333333333333,7542.0,282609586.0
2024-05-16 18:15:00,0.0,0.0,7542.0,282609586.0
2024-05-16 18:30:00,0.0,0.0,7542.0,282609586.0
2024-05-16 18:45:00,0.0,0.0,7542.0,282609586.0
2024-05-16 19:00:00,0.0,0.0,7542.0,282609586.0
2024-05-16 19:15:00,0.0,0.0,7542.0,282609586.0
2024-05-16 19:30:00,0.0,0.0,7542.0,282609586.0
2024-05-16 19:45:00,0.0,0.0,7542.0,282609586.0
2024-05-16 20:00:00,0.0,0.0,7542.0,282609586.0
2024-05-16 20:15:00,0.0,0.0,7542.0,282609586.0
2024-05-16 20:30:00,0.0,0.0,7542.0,282609586.0
2024-05-16 20:45:00,0.0,0.0,7542.0,282609586.0
2024-05-16 21:00:00,0.0,0.0,7542.0,282609586.0
2024-05-16 21:15:00,0.0,0.0,7542.0,282609586.0
2024-05-16 21:30:00,0.0,0.0,7542.0,282609586.0
2024-05-16 21:45:00,0.0,0.0,7542.0,282609586.0
2024-05-16 22:00:00,0.0,0.0,7542.0,282609586.0
2024-05-16 22:15:00,0.0,0.0,7542.0,282609586.0
2024-05-16 22:30:00,0.0,0.0,7542.0,282609586.0
2024-05-16 22:45:00,0.0,0.0,7542.0,282609586.0
2024-05-16 23:00:00,0.0,0.0,7542.0,282609586.0
2024-05-16 23:15:00,0.0,0.0,7542.0,282609586.0
2024-05-16 23:30:00,0.0,0.0,7542.0,282609586.0
2024-05-16 23:45:00,0.0,0.0,7542.0,282609586.0
2024-05-17 00:00:00,0.0,0.0,2011.2,282609586.0
2024-05-17 00:15:00,0.0,0.0,0.0,282609586.0
2024-05-17 00:30:00,0.0,0.0,0.0,282609586.0
2024-05-17 00:45:00,0.0,0.0,0.0,282609586.0
2024-05-17 01:00:00,0.0,0.0,0.0,282609586.0
2024-05-17 01:15:00,0.0,0.0,0.0,282609586.0
2024-05-17 01:30:00,0.0,0.0,0.0,282609586.0
2024-05-17 01:45:00,0.0,0.0,0.0,282609586.0
2024-05-17 02:00:00,0.0,0.0,0.0,282609586.0
2024-05-17 02:15:00,0.0,0.0,0.0,282609586.0
2024-05-17 02:30:00,0.0,0.0,0.0,282609586.0
2024-05-17 02:45:00,0.0,0.0,0.0,282609586.0
2024-05-17 03:00:00,0.0,0.0,0.0,282609586.0
2024-05-17 03:15:00,0.0,0.0,0.0,282609586.0
2024-05-17 03:30:00,0.0,0.0,0.0,282609586.0
2024-05-17 03:45:00,0.0,0.0,0.0,282609586.0
2024-05-17 04:00:00,0.0,0.0,0.0,282609586.0
2024-05-17 04:15:00,0.0,0.0,0.0,282609586.0
2024-05-17 04:30:00,0.0,0.0,0.0,282609586.0
2024-05-17 04:45:00,0.0,0.0,0.0,282609586.0
2024-05-17 05:00:00,0.0,0.0,0.0,282609586.0
2024-05-17 05:15:00,0.0,0.0,0.0,282609586.0
2024-05-17 05:30:00,0.0,0.0,0.0,282609586.0
2024-05-17 05:45:00,0.0,0.0,0.0,282609586.0
2024-05-17 06:00:00,3.40666666666667,3.28666666666667,0.0666666666666667,282609586.066667
2024-05-17 06:15:00,24.1333333333333,23.3066666666667,3.53333333333333,282609589.533333
2024-05-17 06:30:00,36.1466666666667,34.92,11.2,282609597.2
2024-05-17 06:45:00,42.9466666666667,41.5266666666667,20.4666666666667,282609606.466667
2024-05-17 07:00:00,68.0857142857143,65.9571428571429,33.5,282609619.5
2024-05-17 07:15:00,99.62,96.7666666666667,52.8,282609638.8
2024-05-17 07:30:00,180.186666666667,176.386666666667,85.4666666666667,282609671.466667
2024-05-17 07:45:00,321.906666666667,316.093333333333,146.333333333333,282609732.333333
2024-05-17 08:00:00,566.08,554.846666666667,250.533333333333,282609836.533333
2024-05-17 08:15:00,607.685714285714,595.371428571428,404.0,282609990.0
2024-05-17 08:30:00,667.146666666667,653.446666666667,553.266666666667,282610139.266667
2024-05-17 08:45:00,611.213333333333,598.833333333333,713.066666666667,282610299.066667
2024-05-17 09:00:00,705.02,690.4,871.0,282610457.0
2024-05-17 09:15:00,941.753333333333,921.106666666667,1073.53333333333,282610659.533333
2024-05-17 09:30:00,903.171428571429,883.464285714286,1307.57142857143,282610893.571429
2024-05-17 09:45:00,924.113333333333,903.9,1515.86666666667,282611101.866667
2024-05-17 10:00:00,921.153333333333,901.013333333333,1744.66666666667,282611330.666667
2024-05-17 10:15:00,765.113333333333,749.0,1962.26666666667,282611548.266667
2024-05-17 10:30:00,889.546666666667,870.26,2153.0,282611739.0
2024-05-17 10:45:00,973.114285714286,951.45,2382.92857142857,282611968.928571
2024-05-17 11:00:00,992.72,970.68,2616.93333333333,282612202.933333
2024-05-17 11:15:00,877.0,858.04,2854.86666666667,282612440.866667
2024-05-17 11:30:00,677.686666666667,663.746666666667,3049.33333333333,282612635.333333
2024-05-17 11:45:00,647.48,634.306666666667,3206.8,282612792.8
2024-05-17 12:00:00,738.992857142857,723.564285714286,3372.28571428571,282612958.285714
2024-05-17 12:15:00,794.46,777.66,3557.8,282613143.8
2024-05-17 12:30:00,838.213333333333,820.3,3756.33333333333,282613342.333333
2024-05-17 12:45:00,977.506666666667,955.893333333333,3984.73333333333,282613570.733333
2024-05-17 13:00:00,1037.2,1013.85333333333,4229.66666666667,282613815.666667
2024-05-17 13:15:00,854.014285714286,834.657142857143,4157.92857142857,262427344.928571
2024-05-17 13:30:00,505.48,494.393333333333,2469.53333333333,207250413.266667
2024-05-17 13:45:00,852.213333333333,832.9,4818.53333333333,282614404.533333
2024-05-17 14:00:00,501.28,490.293333333333,4946.4,282614532.4
2024-05-17 14:15:00,996.933333333333,974.78,5158.86666666667,282614744.866667
2024-05-17 14:30:00,748.742857142857,732.964285714286,5373.64285714286,282614959.642857
2024-05-17 14:45:00,676.693333333333,662.76,5536.53333333333,282615122.533333
2024-05-17 15:00:00,428.353333333333,420.573333333333,5679.13333333333,282615265.133333
2024-05-17 15:15:00,363.74,357.533333333333,5770.8,282615356.8
2024-05-17 15:30:00,426.346666666667,418.813333333333,5870.66666666667,282615456.666667
2024-05-17 15:45:00,406.92,399.78,5975.33333333333,282615561.333333
2024-05-17 16:00:00,412.607142857143,405.342857142857,6070.71428571429,282615656.714286
2024-05-17 16:15:00,635.238461538462,622.330769230769,6205.76923076923,282615791.769231
2024-05-17 16:30:00,580.806666666667,569.16,6349.4,282615935.4
2024-05-17 16:45:00,425.613333333333,417.633333333333,6480.73333333333,282616066.733333
2024-05-17 17:00:00,124.38,121.2,6545.4,282616131.4
2024-05-17 17:15:00,164.557142857143,160.978571428571,6574.64285714286,282616160.642857
2024-05-17 17:30:00,221.42,217.093333333333,6626.26666666667,282616212.266667
2024-05-17 17:45:00,117.606666666667,114.506666666667,6667.66666666667,282616253.666667
2024-05-17 18:00:00,101.286666666667,98.4133333333334,6694.06666666667,282616280.066667
2024-05-17 18:15:00,35.92,34.74,6711.53333333334,282616297.533333
2024-05-17 18:30:00,6.8,6.56428571428572,6716.28571428572,282616302.285714
2024-05-17 18:45:00,0.0,0.0,6717.0,282616303.0
2024-05-17 19:00:00,0.0,0.0,6717.0,282616303.0
2024-05-17 19:15:00,0.0,0.0,6717.0,282616303.0
2024-05-17 19:30:00,0.0,0.0,6717.0,282616303.0
2024-05-17 19:45:00,0.0,0.0,6717.0,282616303.0
2024-05-17 20:00:00,0.0,0.0,6717.0,282616303.0
2024-05-17 20:15:00,0.0,0.0,6717.0,282616303.0
2024-05-17 20:30:00,0.0,0.0,6717.0,282616303.0
2024-05-17 20:45:00,0.0,0.0,6717.0,282616303.0
2024-05-17 21:00:00,0.0,0.0,6717.0,282616303.0
2024-05-17 21:15:00,0.0,0.0,6717.0,282616303.0
2024-05-17 21:30:00,0.0,0.0,6717.0,282616303.0
2024-05-17 21:45:00,0.0,0.0,6717.0,282616303.0
2024-05-17 22:00:00,0.0,0.0,6717.0,282616303.0
2024-05-17 22:15:00,0.0,0.0,6717.0,282616303.0
2024-05-17 22:30:00,0.0,0.0,6717.0,282616303.0
2024-05-17 22:45:00,0.0,0.0,6717.0,282616303.0
2024-05-17 23:00:00,0.0,0.0,6717.0,282616303.0
2024-05-17 23:15:00,0.0,0.0,6717.0,282616303.0
2024-05-17 23:30:00,0.0,0.0,6717.0,282616303.0
2024-05-17 23:45:00,0.0,0.0,6717.0,282616303.0
2024-05-18 00:00:00,0.0,0.0,1791.2,282616303.0
2024-05-18 00:15:00,0.0,0.0,0.0,282616303.0
2024-05-18 00:30:00,0.0,0.0,0.0,282616303.0
2024-05-18 00:45:00,0.0,0.0,0.0,282616303.0
2024-05-18 01:00:00,0.0,0.0,0.0,282616303.0
2024-05-18 01:15:00,0.0,0.0,0.0,282616303.0
2024-05-18 01:30:00,0.0,0.0,0.0,282616303.0
2024-05-18 01:45:00,0.0,0.0,0.0,282616303.0
2024-05-18 02:00:00,0.0,0.0,0.0,282616303.0
2024-05-18 02:15:00,0.0,0.0,0.0,282616303.0
2024-05-18 02:30:00,0.0,0.0,0.0,282616303.0
2024-05-18 02:45:00,0.0,0.0,0.0,282616303.0
2024-05-18 03:00:00,0.0,0.0,0.0,282616303.0
2024-05-18 03:15:00,0.0,0.0,0.0,282616303.0
2024-05-18 03:30:00,0.0,0.0,0.0,282616303.0
2024-05-18 03:45:00,0.0,0.0,0.0,282616303.0
2024-05-18 04:00:00,0.0,0.0,0.0,282616303.0
2024-05-18 04:15:00,0.0,0.0,0.0,282616303.0
2024-05-18 04:30:00,0.0,0.0,0.0,282616303.0
2024-05-18 04:45:00,0.0,0.0,0.0,282616303.0
2024-05-18 05:00:00,0.0,0.0,0.0,282616303.0
2024-05-18 05:15:00,0.0,0.0,0.0,282616303.0
2024-05-18 05:30:00,0.0,0.0,0.0,282616303.0
2024-05-18 05:45:00,0.0,0.0,0.0,282616303.0
2024-05-18 06:00:00,0.0,0.0,0.0,282616303.0
2024-05-18 06:15:00,0.0,0.0,0.0,282616303.0
2024-05-18 06:30:00,0.0,0.0,0.0,282616303.0
2024-05-18 06:45:00,0.0,0.0,0.0,282616303.0
2024-05-18 07:00:00,3.84666666666667,3.70666666666667,0.0,282616303.0
2024-05-18 07:15:00,15.0666666666667,14.5466666666667,2.2,282616305.2
2024-05-18 07:30:00,29.16,28.16,7.33333333333333,282616310.333333
2024-05-18 07:45:00,61.4133333333333,59.48,17.6666666666667,282616320.666667
2024-05-18 08:00:00,174.246666666667,170.453333333333,43.9333333333333,282616346.933333
2024-05-18 08:15:00,326.0,320.342857142857,104.571428571429,282616407.571429
2024-05-18 08:30:00,441.333333333333,433.193333333333,194.666666666667,282616497.666667
2024-05-18 08:45:00,573.793333333333,562.32,324.933333333333,282616627.933333
2024-05-18 09:00:00,603.7,591.513333333333,466.8,282616769.8
2024-05-18 09:15:00,654.366666666667,640.993333333334,626.266666666667,282616929.266667
2024-05-18 09:30:00,821.821428571429,804.292857142857,796.785714285714,282617099.785714
2024-05-18 09:45:00,957.826666666667,936.746666666667,1018.0,282617321.0
2024-05-18 10:00:00,920.546666666667,900.48,1247.6,282617550.6
2024-05-18 10:15:00,976.246666666667,954.553333333333,1487.53333333333,282617790.533333
2024-05-18 10:30:00,630.542857142857,617.75,1682.5,282617985.5
2024-05-18 10:45:00,605.833333333333,593.6,1825.2,282618128.2
2024-05-18 11:00:00,960.726666666667,939.566666666667,2023.33333333333,282618326.333333
2024-05-18 11:15:00,1047.40666666667,1023.88,2271.4,282618574.4
2024-05-18 11:30:00,1078.28666666667,1053.88,2533.86666666667,282618836.866667
2024-05-18 11:45:00,1152.36428571429,1124.70714285714,2799.42857142857,282619102.428571
2024-05-18 12:00:00,1191.15333333333,1161.77333333333,3079.8,282619382.8
2024-05-18 12:15:00,656.64,641.826666666667,3283.06666666667,282619586.066667
2024-05-18 12:30:00,1217.52666666667,1187.24,3542.33333333333,282619845.333333
2024-05-18 12:45:00,255.88,249.48,3747.2,282620050.2
2024-05-18 13:00:00,0.0,0.0,3753.0,282620056.0
2024-05-18 13:15:00,0.0,0.0,3753.0,282620056.0
2024-05-18 13:30:00,0.0,0.0,3753.0,282620056.0
2024-05-18 13:45:00,0.0,0.0,3753.0,282620056.0
2024-05-18 14:00:00,0.0,0.0,3753.0,282620056.0
2024-05-18 14:15:00,0.0,0.0,3753.0,282620056.0
2024-05-18 14:30:00,0.0,0.0,3753.0,282620056.0
2024-05-18 14:45:00,0.0,0.0,3753.0,282620056.0
2024-05-18 15:00:00,0.0,0.0,3753.0,282620056.0
2024-05-18 15:15:00,452.557142857143,443.164285714286,3780.07142857143,282620083.071429
2024-05-18 15:30:00,525.473333333333,515.286666666667,3916.46666666667,282620219.466667
2024-05-18 15:45:00,501.313333333333,491.826666666667,4039.13333333333,282620342.133333
2024-05-18 16:00:00,602.666666666667,590.533333333333,4177.06666666667,282620480.066667
2024-05-18 16:15:00,556.893333333333,545.8,4321.6,282620624.6
2024-05-18 16:30:00,389.35,382.421428571429,4440.28571428572,282620743.285714
2024-05-18 16:45:00,269.386666666667,264.206666666667,4515.46666666667,282620818.466667
2024-05-18 17:00:00,249.353333333333,244.526666666667,4579.46666666667,282620882.466667
2024-05-18 17:15:00,193.173333333333,189.333333333333,4636.13333333333,282620939.133333
2024-05-18 17:30:00,123.786666666667,120.38,4675.2,282620978.2
2024-05-18 17:45:00,82.3,79.8357142857143,4699.71428571428,282621002.714286
2024-05-18 18:00:00,53.1066666666667,51.38,4715.73333333333,282621018.733333
2024-05-18 18:15:00,26.46,25.54,4725.33333333333,282621028.333333
2024-05-18 18:30:00,6.41333333333333,6.19333333333333,4729.6,282621032.6
2024-05-18 18:45:00,0.0,0.0,4730.0,282621033.0
2024-05-18 19:00:00,0.0,0.0,4730.0,282621033.0
2024-05-18 19:15:00,0.0,0.0,4730.0,282621033.0
2024-05-18 19:30:00,0.0,0.0,4730.0,282621033.0
2024-05-18 19:45:00,0.0,0.0,4730.0,282621033.0
2024-05-18 20:00:00,0.0,0.0,4730.0,282621033.0
2024-05-18 20:15:00,0.0,0.0,4730.0,282621033.0
2024-05-18 20:30:00,0.0,0.0,4730.0,282621033.0
2024-05-18 20:45:00,0.0,0.0,4730.0,282621033.0
2024-05-18 21:00:00,0.0,0.0,4730.0,282621033.0
2024-05-18 21:15:00,0.0,0.0,4730.0,282621033.0
2024-05-18 21:30:00,0.0,0.0,4730.0,282621033.0
2024-05-18 21:45:00,0.0,0.0,4730.0,282621033.0
2024-05-18 22:00:00,0.0,0.0,4730.0,282621033.0
2024-05-18 22:15:00,0.0,0.0,4730.0,282621033.0
2024-05-18 22:30:00,0.0,0.0,4730.0,282621033.0
2024-05-18 22:45:00,0.0,0.0,4730.0,282621033.0
2024-05-18 23:00:00,0.0,0.0,4730.0,282621033.0
2024-05-18 23:15:00,0.0,0.0,4730.0,282621033.0
2024-05-18 23:30:00,0.0,0.0,4730.0,282621033.0
2024-05-18 23:45:00,0.0,0.0,4730.0,282621033.0
2024-05-19 00:00:00,0.0,0.0,1351.42857142857,282621033.0
2024-05-19 00:15:00,0.0,0.0,0.0,282621033.0
2024-05-19 00:30:00,0.0,0.0,0.0,282621033.0
2024-05-19 00:45:00,0.0,0.0,0.0,282621033.0
2024-05-19 01:00:00,0.0,0.0,0.0,282621033.0
2024-05-19 01:15:00,0.0,0.0,0.0,282621033.0
2024-05-19 01:30:00,0.0,0.0,0.0,282621033.0
2024-05-19 01:45:00,0.0,0.0,0.0,282621033.0
2024-05-19 02:00:00,0.0,0.0,0.0,282621033.0
2024-05-19 02:15:00,0.0,0.0,0.0,282621033.0
2024-05-19 02:30:00,0.0,0.0,0.0,282621033.0
